price,ranks,title,no_of_reviews,ratings,author,cover_type,year,genre
11.98,58.0,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,"84,079",4.8,James Clear,Hardcover,2019.0,Non Fiction
11.58,59.0,Make Your Bed: Little Things That Can Change Your Life...And Maybe the World,"29,897",4.7,Admiral William H. McRaven,Hardcover,2019.0,Non Fiction
6.92,60.0,The Gifts of Imperfection: Let Go of Who You Think You're Supposed to Be and Embrace Who You Are,"29,674",4.7,Brené Brown,Paperback,2019.0,Non Fiction
15.5,61.0,Sapiens: A Brief History of Humankind,"29,698",4.6,Yuval Harari,Paperback,2019.0,Non Fiction
12.7,62.0,What to Expect When You're Expecting,"29,389",4.8,Heidi Murkoff,Paperback,2019.0,Non Fiction
13.99,63.0,Where the Crawdads Sing,"344,811",4.8,Delia Owens,Paperback,2019.0,Fiction
9.87,64.0,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead","11,620",4.8,Brené Brown,Paperback,2019.0,Non Fiction
13.29,65.0,"The Alchemist, 25th Anniversary: A Fable About Following Your Dream","94,750",4.7,Paulo Coelho,Paperback,2019.0,Fiction
24.29,66.0,"Publication Manual of the American Psychological Association, 6th Edition","12,674",4.5,American Psychological Association,Paperback,2019.0,Non Fiction
4.98,67.0,The Pout-Pout Fish,"23,576",4.9,Deborah Diesen,Board book,2019.0,Fiction
13.38,68.0,Talking to Strangers: What We Should Know about the People We Don't Know,"15,461",4.5,Malcolm Gladwell,Hardcover,2019.0,Non Fiction
5.0,69.0,Dear Zoo: A Lift-the-Flap Book,"26,396",4.8,Rod Campbell,Board book,2019.0,Fiction
14.29,70.0,The Overstory: A Novel,"16,428",4.4,Richard Powers,Paperback,2019.0,Fiction
8.29,71.0,Fahrenheit 451,"34,955",4.6,Ray Bradbury,Paperback,2019.0,Fiction
18.29,72.0,StrengthsFinder 2.0,"7,082",4.1,Gallup,Hardcover,2019.0,Non Fiction
18.14,73.0,12 Rules for Life: An Antidote to Chaos,"58,074",4.8,Jordan B. Peterson,Hardcover,2019.0,Non Fiction
8.31,74.0,Eleanor Oliphant Is Completely Fine: A Novel,"59,925",4.5,Gail Honeyman,Paperback,2019.0,Fiction
14.71,75.0,Me: Elton John Official Autobiography,"21,207",4.8,Elton John,Hardcover,2019.0,Non Fiction
11.99,76.0,The Road Back to You: An Enneagram Journey to Self-Discovery,"10,495",4.7,Ian Morgan Cron,Hardcover,2019.0,Non Fiction
9.57,77.0,The Tattooist of Auschwitz: A Novel,"55,794",4.7,Heather Morris,Paperback,2019.0,Fiction
10.99,78.0,People of Walmart Adult Coloring Book: Rolling Back Dignity,"10,544",4.7,Andrew Kipple,Paperback,2019.0,Non Fiction
6.79,79.0,The Great Gatsby: The Only Authorized Edition,"18,656",4.5,F. Scott Fitzgerald,Paperback,2019.0,Fiction
13.0,80.0,The Complete Cookbook for Young Chefs: 100+ Recipes that You'll Love to Cook and Eat,"19,201",4.8,America's Test Kitchen Kids,Hardcover,2019.0,Non Fiction
8.6,81.0,"Blowout: Corrupted Democracy, Rogue State Russia, and the Richest, Most Destructive Industry on Earth","8,470",4.8,Rachel Maddow,Hardcover,2019.0,Non Fiction
4.98,82.0,Love You Forever,"53,161",4.9,Robert Munsch,Paperback,2019.0,Fiction
8.94,83.0,"The Easy 5-Ingredient Ketogenic Diet Cookbook: Low-Carb, High-Fat Recipes for Busy People on the Keto Diet","15,796",4.4,Jen Fisch,Paperback,2019.0,Non Fiction
8.14,84.0,The Giving Tree,"27,476",4.9,Shel Silverstein,Hardcover,2019.0,Fiction
8.95,85.0,Dragons Love Tacos,"15,753",4.8,Adam Rubin,Hardcover,2019.0,Fiction
10.5,86.0,How to Win Friends & Influence People,"79,094",4.7,Dale Carnegie,Paperback,2019.0,Non Fiction
16.59,87.0,Magnolia Table,"32,326",4.8,Joanna Gaines,Hardcover,2019.0,Non Fiction
16.95,88.0,The Obesity Code - Unlocking the Secrets of Weight Loss (Book 1),"25,528",4.6,Dr. Jason Fung,Paperback,2019.0,Non Fiction
11.0,89.0,"Magic Tree House Boxed Set, Books 1-4: Dinosaurs Before Dark, The Knight at Dawn, Mummies in the Morning, and Pirates Past Noon","19,363",4.8,Mary Pope Osborne,Paperback,2019.0,Fiction
8.09,90.0,Then She Was Gone: A Novel,"49,979",4.5,Lisa Jewell,Paperback,2019.0,Fiction
13.98,91.0,The Pioneers: The Heroic Story of the Settlers Who Brought the American Ideal West,"7,648",4.4,David McCullough,Hardcover,2019.0,Non Fiction
11.66,92.0,Wacky Waving Inflatable Tube Guy (RP Minis),"38,588",4.0,Conor Riordan,Paperback,2019.0,Fiction
21.99,93.0,"Medical Medium Liver Rescue: Answers to Eczema, Psoriasis, Diabetes, Strep, Acne, Gout, Bloating, Gallstones, Adrenal Stress, Fatigue, Fatty Liver, Weight Issues, SIBO & Autoimmune Disease","10,982",4.7,Anthony William,Hardcover,2019.0,Non Fiction
9.48,94.0,"The Care and Keeping of You: The Body Book for Younger Girls, Revised Edition (American Girl Library)","24,544",4.8,Valorie Schaefer,Paperback,2019.0,Non Fiction
5.98,95.0,There's No Place Like Space: All About Our Solar System (Cat in the Hat's Learning Library),"24,728",4.8,Tish Rabe,Hardcover,2019.0,Non Fiction
4.99,96.0,How to Draw 101 Animals (1),"24,653",4.7,Dan Green,Paperback,2019.0,Non Fiction
15.9,98.0,Simply Keto: A Practical Approach to Health & Weight Loss with 100+ Easy Low-Carb Recipes,"9,484",4.6,Suzanne Ryan,Paperback,2019.0,Non Fiction
9.49,99.0,The Outsiders,"30,584",4.8,S. E. Hinton,Paperback,2019.0,Fiction
6.99,100.0,The Try Not to Laugh Challenge - Would Your Rather? - EWW Edition,"16,760",4.6,Crazy Corey,Paperback,2019.0,Non Fiction
16.53,1.0,A Promised Land,"125,017",4.9,Barack Obama,Hardcover,2020.0,Non Fiction
12.93,2.0,Too Much and Never Enough: How My Family Created the World's Most Dangerous Man,"102,078",4.6,Mary L. Trump Ph.D.,Hardcover,2020.0,Non Fiction
12.39,3.0,Where the Crawdads Sing,"344,811",4.8,Delia Owens,Hardcover,2020.0,Fiction
4.07,4.0,"My First Learn-to-Write Workbook: Practice for Kids with Pen Control, Line Tracing, Letters, and More!","77,319",4.8,Crystal Radke,Paperback,2020.0,Non Fiction
19.99,5.0,Midnight Sun,"81,203",4.8,Stephenie Meyer,Hardcover,2020.0,Fiction
14.89,6.0,Untamed,"53,688",4.6,Glennon Doyle,Hardcover,2020.0,Non Fiction
4.14,7.0,If Animals Kissed Good Night,"69,538",4.8,Ann Whitford Paul,Board book,2020.0,Fiction
8.15,8.0,White Fragility: Why It's So Hard for White People to Talk About Racism,"39,920",4.5,Dr. Robin DiAngelo,Paperback,2020.0,Non Fiction
5.99,9.0,"School Zone - Big Preschool Workbook - 320 Pages, Ages 3 to 5, Colors, Shapes, Numbers, Early Math, Alphabet, Pre-Writing, Phonics, Following Directions, and More (School Zone Big Workbook Series)","66,846",4.8,School Zone,Paperback,2020.0,Non Fiction
14.75,10.0,The Room Where It Happened: A White House Memoir,"49,573",4.3,John Bolton,Hardcover,2020.0,Non Fiction
13.99,11.0,The Ballad of Songbirds and Snakes (A Hunger Games Novel),"50,700",4.7,Suzanne Collins,Hardcover,2020.0,Fiction
6.48,12.0,Dog Man: Grime and Punishment: A Graphic Novel (Dog Man #9): From the Creator of Captain Underpants (9),"43,881",4.9,Dav Pilkey,Hardcover,2020.0,Fiction
4.93,13.0,The Very Hungry Caterpillar,"54,008",4.9,Eric Carle,Board book,2020.0,Fiction
16.5,14.0,Becoming,"123,276",4.8,Michelle Obama,Hardcover,2020.0,Non Fiction
13.51,15.0,How to Be an Antiracist,"25,333",4.7,Ibram X. Kendi,Hardcover,2020.0,Non Fiction
7.74,16.0,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),"86,676",4.7,Don Miguel Ruiz,Paperback,2020.0,Non Fiction
11.07,17.0,Rage,"34,424",4.6,Bob Woodward,Hardcover,2020.0,Non Fiction
14.34,18.0,Caste (Oprah's Book Club): The Origins of Our Discontents,"40,983",4.8,Isabel Wilkerson,Hardcover,2020.0,Non Fiction
15.35,19.0,Greenlights,"59,400",4.7,Matthew McConaughey,Hardcover,2020.0,Non Fiction
6.99,20.0,"I Am Confident, Brave & Beautiful: A Coloring Book for Girls","32,091",4.8,Hopscotch Girls,Paperback,2020.0,Non Fiction
12.77,21.0,American Dirt (Oprah's Book Club): A Novel,"109,386",4.6,Jeanine Cummins,Hardcover,2020.0,Fiction
10.35,22.0,"The Boy, the Mole, the Fox and the Horse","108,231",4.8,Charlie Mackesy,Hardcover,2020.0,Fiction
9.99,23.0,Little Fires Everywhere: A Novel,"56,899",4.5,Celeste Ng,Paperback,2020.0,Fiction
7.38,24.0,The Deep End (Diary of a Wimpy Kid Book 15),"44,139",4.9,Jeff Kinney,Hardcover,2020.0,Fiction
11.98,25.0,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,"84,079",4.8,James Clear,Hardcover,2020.0,Non Fiction
4.31,26.0,I Love You to the Moon and Back,"60,075",4.9,Amelia Hepworth,Board book,2020.0,Non Fiction
5.23,27.0,How to Catch a Mermaid,"29,836",4.8,Adam Wallace,Hardcover,2020.0,Fiction
14.9,28.0,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz","29,763",4.7,Erik Larson,Hardcover,2020.0,Non Fiction
5.22,29.0,How to Catch a Unicorn,"32,100",4.8,Adam Wallace,Hardcover,2020.0,Fiction
6.9,30.0,Giraffes Can't Dance,"28,447",4.8,Giles Andreae,Board book,2020.0,Fiction
4.55,31.0,"Brown Bear, Brown Bear, What Do You See?","47,472",4.9,Bill Martin Jr.,Board book,2020.0,Fiction
7.57,32.0,The 5 Love Languages: The Secret to Love that Lasts,"69,866",4.8,Gary Chapman,Paperback,2020.0,Non Fiction
17.0,33.0,"Magnolia Table, Volume 2: A Collection of Recipes for Gathering","26,429",4.9,Joanna Gaines,Hardcover,2020.0,Non Fiction
12.32,34.0,The Vanishing Half: A Novel,"96,411",4.4,Brit Bennett,Hardcover,2020.0,Fiction
18.78,35.0,Modern Comfort Food: A Barefoot Contessa Cookbook,"16,897",4.8,Ina Garten,Hardcover,2020.0,Non Fiction
9.95,36.0,"Prayer Journal for Women: 52 Week Scripture, Devotional & Guided Prayer Journal","42,410",4.8,Shannon Roberts,Paperback,2020.0,Non Fiction
5.28,37.0,The Wonky Donkey,"74,725",4.8,Craig Smith,Paperback,2020.0,Fiction
11.4,38.0,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma","55,928",4.8,Bessel van der Kolk M.D.,Paperback,2020.0,Non Fiction
7.2,39.0,Paint by Sticker Kids: Zoo Animals: Create 10 Pictures One Sticker at a Time!,"21,490",4.8,Workman Publishing,Paperback,2020.0,Non Fiction
8.95,40.0,Paint by Sticker Kids: Unicorns & Magic: Create 10 Pictures One Sticker at a Time! Includes Glitter Stickers,"18,971",4.8,Workman Publishing,Paperback,2020.0,Non Fiction
11.89,41.0,"What Should Danny Do? (The Power to Choose Series) (The Power to Choose, 1)","22,169",4.8,Adir Levy,Hardcover,2020.0,Fiction
11.66,42.0,Wacky Waving Inflatable Tube Guy (RP Minis),"47,472",4.0,Conor Riordan,Paperback,2020.0,Fiction
12.99,43.0,The Silent Patient,"135,163",4.5,Alex Michaelides,Hardcover,2020.0,Fiction
5.99,44.0,The Big Book of Silly Jokes for Kids,"20,572",4.7,Carole P. Roman,Paperback,2020.0,Non Fiction
4.59,45.0,Chicka Chicka Boom Boom (Board Book),"33,791",4.9,Bill Martin Jr.,Board book,2020.0,Non Fiction
13.45,46.0,Live Free Or Die: America (and the World) on the Brink,"24,460",4.8,Sean Hannity,Hardcover,2020.0,Non Fiction
6.99,47.0,Burn After Writing,"78,273",4.6,Sharon Jones,Paperback,2020.0,Non Fiction
14.34,48.0,Get Out of Your Head: Stopping the Spiral of Toxic Thoughts,"21,319",4.7,Jennie Allen,Hardcover,2020.0,Non Fiction
7.19,49.0,Human Body Activity Book for Kids: Hands-On Fun for Grades K-3,"20,532",4.7,"Ph.D., Katie Stokes, M.Ed.,",Paperback,2020.0,Non Fiction
13.0,50.0,Educated: A Memoir,"69,406",4.7,Tara Westover,Hardcover,2020.0,Non Fiction
8.09,51.0,Then She Was Gone: A Novel,"49,979",4.5,Lisa Jewell,Paperback,2020.0,Fiction
5.99,52.0,Difficult Riddles For Smart Kids: 300 Difficult Riddles And Brain Teasers Families Will Love (Books for Smart Kids),"28,840",4.6,M Prefontaine,Paperback,2020.0,Non Fiction
7.48,53.0,1984,"72,441",4.7,George Orwell,Mass Market Paperback,2020.0,Fiction
17.5,54.0,Humans,"19,238",4.9,Brandon Stanton,Hardcover,2020.0,Fiction
5.36,55.0,Goodnight Moon,"24,815",4.9,Margaret Wise Brown,Board book,2020.0,Fiction
10.38,56.0,I've Loved You Since Forever,"20,854",4.8,Hoda Kotb,Hardcover,2020.0,Non Fiction
7.87,57.0,Just Mercy: A Story of Justice and Redemption,"22,860",4.8,Bryan Stevenson,Paperback,2020.0,Non Fiction
8.99,58.0,Rich Dad Poor Dad: What the Rich Teach Their Kids About Money That the Poor and Middle Class Do Not!,"94,095",4.7,Robert T. Kiyosaki,Mass Market Paperback,2020.0,Non Fiction
13.0,59.0,The Complete Cookbook for Young Chefs: 100+ Recipes that You'll Love to Cook and Eat,"19,282",4.8,America's Test Kitchen Kids,Hardcover,2020.0,Non Fiction
24.0,60.0,Publication Manual (OFFICIAL) 7th Edition of the American Psychological Association,"28,579",4.8,American Psychological Association,Paperback,2020.0,Non Fiction
13.29,61.0,First Little Readers Parent Pack: Guided Reading Level A: 25 Irresistible Books That Are Just the Right Level for Beginning Readers,"27,332",4.7,Deborah Schecter,Paperback,2020.0,Non Fiction
16.0,62.0,The Mamba Mentality: How I Play,"23,654",4.9,Kobe Bryant,Hardcover,2020.0,Non Fiction
2.67,63.0,"School Zone - Multiplication 0-12 Flash Cards - Ages 8+, 3rd Grade, 4th Grade, Elementary Math, Multiplication Facts, Common Core, and More","26,014",4.7,School Zone,Cards,2020.0,Non Fiction
5.98,64.0,There's No Place Like Space: All About Our Solar System (Cat in the Hat's Learning Library),"24,728",4.8,Tish Rabe,Hardcover,2020.0,Non Fiction
14.5,65.0,Disloyal: A Memoir: The True Story of the Former Personal Attorney to President Donald J. Trump,"32,055",4.6,Michael Cohen,Hardcover,2020.0,Non Fiction
4.22,66.0,"My First Toddler Coloring Book: Fun with Numbers, Letters, Shapes, Colors, and Animals! (Kids coloring activity books)","19,071",4.8,Tanya Emelyanova,Paperback,2020.0,Non Fiction
13.29,67.0,"The Alchemist, 25th Anniversary: A Fable About Following Your Dream","94,750",4.7,Paulo Coelho,Paperback,2020.0,Fiction
7.19,68.0,To Kill a Mockingbird,"68,842",4.8,Harper Lee,Paperback,2020.0,Fiction
18.8,69.0,Percy Jackson and the Olympians 5 Book Paperback Boxed Set (w/poster) (Percy Jackson & the Olympians),"36,276",4.9,Rick Riordan,Paperback,2020.0,Fiction
16.59,70.0,Magnolia Table,"32,326",4.8,Joanna Gaines,Hardcover,2020.0,Non Fiction
4.99,71.0,Llama Llama Loves Camping,"18,042",4.7,Anna Dewdney,Paperback,2020.0,Non Fiction
11.48,72.0,So You Want to Talk About Race,"12,313",4.7,Ijeoma Oluo,Paperback,2020.0,Non Fiction
15.15,73.0,Blackout: How Black America Can Make Its Second Escape from the Democrat Plantation,"21,603",4.9,Candace Owens,Hardcover,2020.0,Non Fiction
4.99,74.0,How to Draw 101 Animals (1),"24,653",4.7,Dan Green,Paperback,2020.0,Non Fiction
8.99,75.0,Awesome Science Experiments for Kids: 100+ Fun STEM / STEAM Projects and Why They Work (Awesome STEAM Activities for Kids),"14,664",4.7,Crystal Chatterton,Paperback,2020.0,Non Fiction
9.99,76.0,The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Glory--More Than 150 Magical Recipes for Wizards and Non-Wizards Alike (Unofficial Cookbook),"30,623",4.7,Dinah Bucholz,Hardcover,2020.0,Fiction
13.0,77.0,A Time for Mercy (Jake Brigance),"77,697",4.6,John Grisham,Hardcover,2020.0,Fiction
8.48,78.0,"Oh, the Places You'll Go!","42,848",4.9,Dr. Seuss,Hardcover,2020.0,Fiction
6.99,79.0,Good Days Start With Gratitude: A 52 Week Guide To Cultivate An Attitude Of Gratitude: Gratitude Journal,"27,846",4.6,Pretty Simple Press,Paperback,2020.0,Non Fiction
7.76,80.0,Dog Man: Fetch-22: From the Creator of Captain Underpants (Dog Man #8),"27,986",4.9,Dav Pilkey,Hardcover,2020.0,Fiction
4.98,81.0,The Pout-Pout Fish,"23,576",4.9,Deborah Diesen,Board book,2020.0,Fiction
5.0,82.0,Where's Spot?,"30,989",4.9,Eric Hill,Board book,2020.0,Fiction
16.65,83.0,"Salt, Fat, Acid, Heat: Mastering the Elements of Good Cooking","20,620",4.8,Samin Nosrat,Hardcover,2020.0,Non Fiction
11.99,84.0,Man's Search for Meaning,"53,306",4.7,Viktor E. Frankl,Paperback,2020.0,Non Fiction
13.18,85.0,Ready Player Two: A Novel,"39,038",4.3,Ernest Cline,Hardcover,2020.0,Fiction
6.99,86.0,"Preschool Math Workbook for Toddlers Ages 2-4: Beginner Math Preschool Learning Book with Number Tracing and Matching Activities for 2, 3 and 4 year olds and kindergarten prep","16,815",4.7,Modern Kid Press,Paperback,2020.0,Non Fiction
10.14,87.0,Stamped from the Beginning: The Definitive History of Racist Ideas in America (National Book Award Winner),"11,703",4.8,Ibram X. Kendi,Paperback,2020.0,Non Fiction
8.99,88.0,Let That Sh*t Go: A Journal for Leaving Your Bullsh*t Behind and Creating a Happy Life (Zen as F*ck Journals),"28,770",4.7,Monica Sweeney,Paperback,2020.0,Non Fiction
14.29,89.0,The Intelligent Investor Rev Ed.: The Definitive Book on Value Investing,"39,269",4.7,Benjamin Graham,Paperback,2020.0,Non Fiction
8.55,90.0,The Wonderful Things You Will Be,"25,148",4.9,Emily Winfield Martin,Hardcover,2020.0,Fiction
2.99,91.0,"Carson Dellosa First Words Flash Cards, High Frequency Vocabulary Words and Picture for Preschool and Kindergarten, Sight Word Game for Toddlers Ages 4+ (54 Cards) Cards","49,525",4.8,Brighter Child,Cards,2020.0,Fiction
14.35,92.0,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,"80,328",4.6,Mark Manson,Hardcover,2020.0,Non Fiction
4.98,93.0,Love You Forever,"53,161",4.9,Robert Munsch,Paperback,2020.0,Fiction
11.0,94.0,"Magic Tree House Boxed Set, Books 1-4: Dinosaurs Before Dark, The Knight at Dawn, Mummies in the Morning, and Pirates Past Noon","19,363",4.8,Mary Pope Osborne,Paperback,2020.0,Fiction
13.49,95.0,Zen as F*ck (Zen as F*ck Journals),"23,862",4.7,Monica Sweeney,Paperback,2020.0,Non Fiction
12.92,96.0,"Relationship Goals: How to Win at Dating, Marriage, and Sex","21,311",4.8,Michael Todd,Hardcover,2020.0,Non Fiction
13.69,97.0,The Happy in a Hurry Cookbook: 100-Plus Fast and Easy New Recipes That Taste Like Home (The Happy Cookbook Series),"15,967",4.6,Steve Doocy,Hardcover,2020.0,Non Fiction
6.99,98.0,"Learn to Read: A Magical Sight Words and Phonics Activity Workbook for Beginning Readers Ages 5-7: Reading Made Easy | Preschool, Kindergarten and 1st Grade","14,809",4.7,Modern Kid Press,Paperback,2020.0,Non Fiction
5.72,99.0,P is for Potty! (Sesame Street) (Lift-the-Flap),"14,846",4.7,Naomi Kleinberg,Board book,2020.0,Non Fiction
22.95,100.0,D&D Player's Handbook (Dungeons & Dragons Core Rulebook),"28,426",4.9,Dungeons & Dragons,Hardcover,2020.0,Fiction
11.98,1.0,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,"84,079",4.8,James Clear,Hardcover,2021.0,Non Fiction
12.52,2.0,American Marxism,"34,627",4.8,Mark R. Levin,Hardcover,2021.0,Non Fiction
7.74,3.0,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),"86,676",4.7,Don Miguel Ruiz,Paperback,2021.0,Non Fiction
4.14,4.0,If Animals Kissed Good Night,"69,538",4.8,Ann Whitford Paul,Board book,2021.0,Fiction
11.4,5.0,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma","55,928",4.8,Bessel van der Kolk M.D.,Paperback,2021.0,Non Fiction
4.31,6.0,I Love You to the Moon and Back,"60,075",4.9,Amelia Hepworth,Board book,2021.0,Non Fiction
9.99,7.0,It Ends with Us: A Novel (1),"169,014",4.7,Colleen Hoover,Paperback,2021.0,Fiction
10.35,8.0,"The Boy, the Mole, the Fox and the Horse","108,231",4.8,Charlie Mackesy,Hardcover,2021.0,Fiction
4.93,9.0,The Very Hungry Caterpillar,"54,008",4.9,Eric Carle,Board book,2021.0,Fiction
4.07,10.0,"My First Learn-to-Write Workbook: Practice for Kids with Pen Control, Line Tracing, Letters, and More!","77,319",4.8,Crystal Radke,Paperback,2021.0,Non Fiction
13.29,11.0,The Midnight Library: A Novel,"199,570",4.3,Matt Haig,Hardcover,2021.0,Fiction
13.79,12.0,The Four Winds: A Novel,"121,007",4.5,Kristin Hannah,Hardcover,2021.0,Fiction
6.62,13.0,Dog Man: Mothering Heights: A Graphic Novel (Dog Man #10): From the Creator of Captain Underpants (10),"22,723",4.9,Dav Pilkey,Hardcover,2021.0,Fiction
13.08,14.0,The Last Thing He Told Me: A Novel,"113,167",4.3,Laura Dave,Hardcover,2021.0,Fiction
7.49,15.0,Big Shot Diary of a Wimpy Kid Book 16,"20,445",4.9,Jeff Kinney,Hardcover,2021.0,Fiction
19.42,16.0,"The Real Anthony Fauci: Bill Gates, Big Pharma, and the Global War on Democracy and Public Health (Childrenâ€™s Health Defense)","21,151",4.8,Robert F. Kennedy Jr.,Hardcover,2021.0,Non Fiction
9.42,17.0,The Seven Husbands of Evelyn Hugo: A Novel,"125,004",4.6,Taylor Jenkins Reid,Paperback,2021.0,Fiction
11.6,18.0,The 48 Laws of Power,"52,408",4.7,Robert Greene,Paperback,2021.0,Non Fiction
8.48,19.0,"Oh, the Places You'll Go!Â Â ","42,848",4.9,Dr. Seuss,Hardcover,2021.0,Fiction
4.55,20.0,"Brown Bear, Brown Bear, What Do You See?","47,472",4.9,Bill Martin Jr.,Board book,2021.0,Fiction
11.88,21.0,Rich Dad Poor Dad: What the Rich Teach Their Kids About Money That the Poor and Middle Class Do Not!,"94,095",4.7,Robert T. Kiyosaki,Paperback,2021.0,Non Fiction
7.57,22.0,The 5 Love Languages: The Secret to Love that Lasts,"69,866",4.8,Gary Chapman,Paperback,2021.0,Non Fiction
6.99,23.0,Burn After Writing (Pink),"78,273",4.6,Sharon Jones,Paperback,2021.0,Non Fiction
7.48,24.0,1984,"72,441",4.7,George Orwell,Mass Market Paperback,2021.0,Fiction
14.02,25.0,Peril,"20,535",4.6,Bob Woodward,Hardcover,2021.0,Non Fiction
14.89,26.0,Untamed,"53,688",4.6,Glennon Doyle,Hardcover,2021.0,Non Fiction
12.01,27.0,"Dune (Dune Chronicles, Book 1)","64,912",4.7,Frank Herbert,Paperback,2021.0,Fiction
16.77,28.0,My First Library : Boxset of 10 Board Books for Kids,"62,733",4.6,Wonder House Books,Board book,2021.0,Non Fiction
17.78,29.0,Atlas of the Heart: Mapping Meaningful Connection and the Language of Human Experience,"15,148",4.8,Brené Brown,Hardcover,2021.0,Non Fiction
10.34,30.0,The Song of Achilles: A Novel,"53,798",4.7,Madeline Miller,Paperback,2021.0,Fiction
8.72,31.0,The Hill We Climb: An Inaugural Poem for the Country,"15,565",4.9,Amanda Gorman,Hardcover,2021.0,Non Fiction
15.35,32.0,Greenlights,"59,400",4.7,Matthew McConaughey,Hardcover,2021.0,Non Fiction
8.99,33.0,Crystals for Beginners: The Guide to Get Started with the Healing Power of Crystals,"36,007",4.8,Karen Frazier,Paperback,2021.0,Non Fiction
17.99,34.0,The Storyteller: Tales of Life and Music,"26,999",4.8,Dave Grohl,Hardcover,2021.0,Non Fiction
13.29,35.0,"The Alchemist, 25th Anniversary: A Fable About Following Your Dream","94,750",4.7,Paulo Coelho,Paperback,2021.0,Fiction
5.99,36.0,"School Zone - Big Preschool Workbook - 320 Pages, Ages 3 to 5, Colors, Shapes, Numbers, Early Math, Alphabet, Pre-Writing, Phonics, Following Directions, and More (School Zone Big Workbook Series)","66,846",4.8,School Zone,Paperback,2021.0,Non Fiction
6.99,37.0,"I Am Confident, Brave & Beautiful: A Coloring Book for Girls","32,091",4.8,Hopscotch Girls,Paperback,2021.0,Non Fiction
14.35,38.0,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,"80,328",4.6,Mark Manson,Hardcover,2021.0,Non Fiction
8.37,39.0,They Both Die at the End,"32,356",4.6,Adam Silvera,Paperback,2021.0,Fiction
14.34,40.0,Caste (Oprah's Book Club): The Origins of Our Discontents,"40,983",4.8,Isabel Wilkerson,Hardcover,2021.0,Non Fiction
5.23,41.0,How to Catch a Mermaid,"29,836",4.8,Adam Wallace,Hardcover,2021.0,Fiction
13.58,42.0,Call Us What We Carry: Poems,"4,525",4.8,Amanda Gorman,Hardcover,2021.0,Non Fiction
5.98,43.0,We Were Liars,"42,287",4.5,E. Lockhart,Paperback,2021.0,Fiction
18.0,44.0,Go Tell the Bees That I Am Gone: A Novel (Outlander),"54,522",4.7,Diana Gabaldon,Hardcover,2021.0,Fiction
10.62,45.0,Grumpy Monkey,"22,884",4.8,Suzanne Lang,Hardcover,2021.0,Fiction
9.59,46.0,"Self-Love Workbook for Women: Release Self-Doubt, Build Self-Compassion, and Embrace Who You Are (Self-Help Workbooks for Women)","16,024",4.7,Megan Logan MSW  LCSW,Paperback,2021.0,Non Fiction
24.0,47.0,Publication Manual (OFFICIAL) 7th Edition of the American Psychological Association,"28,579",4.8,American Psychological Association,Paperback,2021.0,Non Fiction
7.2,48.0,Paint by Sticker Kids: Zoo Animals: Create 10 Pictures One Sticker at a Time!,"21,490",4.8,Workman Publishing,Paperback,2021.0,Non Fiction
10.5,49.0,How to Win Friends & Influence People,"79,094",4.7,Dale Carnegie,Paperback,2021.0,Non Fiction
8.55,50.0,The Wonderful Things You Will Be,"25,148",4.9,Emily Winfield Martin,Hardcover,2021.0,Fiction
17.49,51.0,The Lincoln Highway: A Novel,"65,403",4.4,Amor Towles,Hardcover,2021.0,Non Fiction
9.98,52.0,Where the Crawdads Sing,"344,811",4.8,Delia Owens,Paperback,2021.0,Fiction
8.99,53.0,Let That Sh*t Go: A Journal for Leaving Your Bullsh*t Behind and Creating a Happy Life (Zen as F*ck Journals),"28,770",4.7,Monica Sweeney,Paperback,2021.0,Non Fiction
5.36,54.0,Goodnight Moon,"24,815",4.9,Margaret Wise Brown,Board book,2021.0,Fiction
11.0,55.0,"Magic Tree House Boxed Set, Books 1-4: Dinosaurs Before Dark, The Knight at Dawn, Mummies in the Morning, and Pirates Past Noon","19,363",4.8,Mary Pope Osborne,Paperback,2021.0,Fiction
5.0,56.0,Where's Spot?,"30,989",4.9,Eric Hill,Board book,2021.0,Fiction
10.9,57.0,Air Fryer Cookbook: 600 Effortless Air Fryer Recipes for Beginners and Advanced Users,"37,006",4.4,Jenson William,Paperback,2021.0,Non Fiction
4.98,58.0,Love You Forever,"53,161",4.9,Robert Munsch,Paperback,2021.0,Fiction
5.22,59.0,How to Catch a Unicorn,"32,100",4.8,Adam Wallace,Hardcover,2021.0,Fiction
4.59,60.0,Chicka Chicka Boom Boom (Board Book),"33,791",4.9,Bill Martin Jr.,Board book,2021.0,Non Fiction
